title,avg_reviews,complete_link,publisher
Become a Python Data Analyst: Perform exploratory data analysis and gain insight into scientific computing using Python,4.8,https://www.amazon.com/Become-Python-Data-Analyst-exploratory/dp/1789531705/ref=sr_1_248?keywords=data+analysis&qid=1671164678&sr=8-248,"Packt Publishing (August 31, 2018)"
Machine Learning Bookcamp: Build a portfolio of real-life projects,4.5,https://www.amazon.com/Machine-Learning-Bookcamp-portfolio-real-life/dp/1617296813/ref=sr_1_247?keywords=data+analysis&qid=1671164678&sr=8-247,"Manning (November 23, 2021)"
SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL,4.4,https://www.amazon.com/SQL-Data-Analytics-efficient-analysis/dp/1789807352/ref=sr_1_246?keywords=data+analysis&qid=1671164678&sr=8-246,"Packt Publishing (August 23, 2019)"
Practical Discrete Mathematics: Discover math principles that fuel algorithms for computer science and machine learning with Python,4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0248409K5R49SPUHIZU&qualifier=1671164670&id=7576373399363255&widgetName=sp_mtf&url=%2FPractical-Discrete-Mathematics-principles-algorithms%2Fdp%2F1838983147%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164670%26sr%3D8-179-spons%26psc%3D1,"Packt Publishing (February 22, 2021)"
"Microsoft 365: 11 Books in 1: The Ultimate All-in-One Bible to Master Excel, Word, PowerPoint, Outlook, OneNote, OneDrive, Access, Publisher, SharePoint, Teams and Visio with Step-by-Step Tutorials",5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09661842IVR6QYPN8XPD&qualifier=1671164670&id=7576373399363255&widgetName=sp_mtf&url=%2FMicrosoft-All-One-Step-Step%2Fdp%2FB0BNV1PC8L%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164670%26sr%3D8-180-spons%26psc%3D1,"Independently published (December 5, 2022)"
Excel 2022: The most updated bible to master Microsoft Excel from scratch in less than 7 minutes a day | Discover all the features & formulas with step-by-step tutorials,4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A02966671HIW0U1WCSPCQ&qualifier=1671164678&id=4917183037504927&widgetName=sp_atf_next&url=%2FExcel-2022-Microsoft-step-step%2Fdp%2FB09X4YHJLW%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164678%26sr%3D8-193-spons%26psc%3D1,"Independently published (April 1, 2022)"
Data Science from Scratch: First Principles with Python,4.3,https://www.amazon.com/Data-Science-Scratch-Principles-Python/dp/149190142X/ref=sr_1_245?keywords=data+analysis&qid=1671164678&sr=8-245,"O'Reilly Media; 1st edition (April 30, 2015)"
Doing Data Science: Straight Talk from the Frontline,4.3,https://www.amazon.com/Doing-Data-Science-Straight-Frontline/dp/1449358659/ref=sr_1_243?keywords=data+analysis&qid=1671164678&sr=8-243,"O'Reilly Media; 1st edition (November 19, 2013)"
"Excel Data Analysis: Your visual blueprint for analyzing data, charts, and PivotTables",4.1,https://www.amazon.com/Excel-Data-Analysis-blueprint-PivotTables/dp/1118517148/ref=sr_1_241?keywords=data+analysis&qid=1671164678&sr=8-241,"Visual; 4th edition (July 29, 2013)"
The Workflow of Data Analysis Using Stata,4.6,https://www.amazon.com/Workflow-Data-Analysis-Using-Stata/dp/1597180475/ref=sr_1_240?keywords=data+analysis&qid=1671164678&sr=8-240,"Stata Press; 1st edition (December 10, 2008)"
Big Data in Healthcare: Statistical Analysis of the Electronic Health Record (1),4.6,https://www.amazon.com/Big-Data-Healthcare-Statistical-Electronic/dp/1640550631/ref=sr_1_239?keywords=data+analysis&qid=1671164678&sr=8-239,"AUPHA/HAP Book; 1st edition (February 18, 2020)"
Data Analysis for Database Design,4.8,https://www.amazon.com/Data-Analysis-Database-Design-David-ebook/dp/B001D0JCMS/ref=sr_1_237?keywords=data+analysis&qid=1671164678&sr=8-237,"Butterworth-Heinemann; 3rd edition (May 31, 2001)"
Applying Quantitative Bias Analysis to Epidemiologic Data (Statistics for Biology and Health),5.0,https://www.amazon.com/Applying-Quantitative-Bias-Analysis-to-Epidemiologic-Data-_Statistics-for-Biology-and-Health_/dp/3030826724/ref=sr_1_238?keywords=data+analysis&qid=1671164678&sr=8-238,"Springer; 2nd ed. 2021 edition (March 25, 2022)"
Data Analysis for the Life Sciences with R,4.3,https://www.amazon.com/Data-Analysis-Life-Sciences-R/dp/1498775675/ref=sr_1_236?keywords=data+analysis&qid=1671164678&sr=8-236,"Chapman and Hall/CRC; 1st edition (July 25, 2016)"
"Introduction to Mediation, Moderation, and Conditional Process Analysis: A Regression-Based Approach (Methodology in the Social Sciences)",4.6,https://www.amazon.com/Introduction-Mediation-Moderation-Conditional-Analysis/dp/1462549039/ref=sr_1_234?keywords=data+analysis&qid=1671164678&sr=8-234,"The Guilford Press; Third edition (January 24, 2022)"
Data Smart: Using Data Science to Transform Information into Insight,4.5,https://www.amazon.com/Data-Smart-Science-Transform-Information/dp/111866146X/ref=sr_1_235?keywords=data+analysis&qid=1671164678&sr=8-235,"Wiley; 1st edition (November 12, 2013)"
Exploratory Data Analysis,4.6,https://www.amazon.com/Exploratory-Data-Analysis-John-Tukey/dp/0201076160/ref=sr_1_232?keywords=data+analysis&qid=1671164678&sr=8-232,"Pearson; 1st edition (January 1, 1977)"
Business Analytics: Data Analysis & Decision Making - Standalone book,4.4,https://www.amazon.com/Business-Analytics-Analysis-Decision-Standalone/dp/1305947541/ref=sr_1_233?keywords=data+analysis&qid=1671164678&sr=8-233,"Cengage Learning; 6th edition (April 27, 2016)"
Network Security Through Data Analysis: From Data to Action,4.5,https://www.amazon.com/Network-Security-Through-Data-Analysis/dp/1491962844/ref=sr_1_229?keywords=data+analysis&qid=1671164678&sr=8-229,"O'Reilly Media; 2nd edition (October 17, 2017)"
Python for Data Analysis: Learn the Principles of Data Analysis and Raise Your Programming Iq. Improve Your Machine Learning Experience and Become a Skilled Programmer by Learning 10+ Coding Secrets,1.0,https://www.amazon.com/Python-Data-Analysis-Principles-Programming/dp/1803064420/ref=sr_1_224?keywords=data+analysis&qid=1671164678&sr=8-224,"Robert Campbell (October 16, 2022)"
"Data Analysis & Probability: A Quickstudy Laminated Reference Guide (Math Fundamentals, 4)",5.0,https://www.amazon.com/Data-Analysis-Probability-Quickstudy-Fundamentals/dp/1423247272/ref=sr_1_300?keywords=data+analysis&qid=1671164689&sr=8-300,"Quickstudy; Updated edition (November 1, 2021)"
"Excel 2022: Learn From Scratch with the Most Update Guide on Microsoft Excel Plus Step by Step Tutorial, Features and Formulas. 7 Minutes Crash Course Included",4.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A00017711QJQCA2X3FQ4K&qualifier=1671164678&id=4917183037504927&widgetName=sp_mtf&url=%2FExcel-2022-Microsoft-Tutorial-Formulas%2Fdp%2FB0BHL33J53%2Fref%3Dsr_1_227_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164678%26sr%3D8-227-spons%26psc%3D1,"Independently published (October 6, 2022)"
Learn Selenium: Build data-driven test frameworks for mobile and web applications with Selenium Web Driver 3,4.4,https://www.amazon.com/Learn-Selenium-data-driven-frameworks-applications/dp/183898304X/ref=sr_1_299?keywords=data+analysis&qid=1671164689&sr=8-299,"Packt Publishing (July 18, 2019)"
Hands-On Graph Analytics with Neo4j: Perform graph processing and visualization techniques using connected data across your enterprise,4.1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A09876183MENOIYRBG764&qualifier=1671164678&id=4917183037504927&widgetName=sp_mtf&url=%2FHands-Graph-Analytics-Neo4j-visualization%2Fdp%2F1839212616%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164678%26sr%3D8-228-spons%26psc%3D1,"Packt Publishing (August 21, 2020)"
Recovering Black Storytelling in Qualitative Research (Futures of Data Analysis in Qualitative Research),4.6,https://www.amazon.com/Recovering-Storytelling-Qualitative-Research-Analysis/dp/0367747332/ref=sr_1_223?keywords=data+analysis&qid=1671164678&sr=8-223,"Routledge; 1st edition (November 19, 2021)"
Python for Beginners: The Biggest Python Programming Crash Course for Beginners | Learn Python Coding Like a PRO in 7 Days! + Hands-On Workbook,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A01856671OVHV7MY603CB&qualifier=1671164678&id=4917183037504927&widgetName=sp_mtf&url=%2FPython-Beginners-Books-Programming-Workbook%2Fdp%2F1654414018%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164678%26sr%3D8-225-spons%26psc%3D1,"Independently published (January 2, 2020)"
"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas",4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0062241A9B2Q8MI1S05&qualifier=1671164678&id=4917183037504927&widgetName=sp_mtf&url=%2FPython-ArcGIS-Pro-Automate-cartography%2Fdp%2F1803241667%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164678%26sr%3D8-226-spons%26psc%3D1,"Packt Publishing (April 29, 2022)"
Field Guide to Optomechanical Design and Analysis (Spie Field Guides),4.4,https://www.amazon.com/Field-Optomechanical-Design-Analysis-Guides/dp/0819491616/ref=sr_1_296?keywords=data+analysis&qid=1671164689&sr=8-296,"SPIE--The International Society for Optical Engineering; Spi edition (August 1, 2012)"
Practical Data Analysis Using Jupyter Notebook: Learn how to speak the language of data by extracting useful and actionable insights using Python,4.0,https://www.amazon.com/Practical-Analysis-Using-Jupyter-Notebook/dp/1838826033/ref=sr_1_298?keywords=data+analysis&qid=1671164689&sr=8-298,"Packt Publishing (June 19, 2020)"
Introduction to Statistics and Data Analysis,4.5,https://www.amazon.com/Introduction-Statistics-Data-Analysis-Roxy/dp/1305115341/ref=sr_1_295?keywords=data+analysis&qid=1671164689&sr=8-295,"Brooks Cole; 5th edition (January 1, 2015)"
Regression Analysis with R: Design and develop statistical nodes to identify unique relationships within data at scale,4.4,https://www.amazon.com/Regression-Analysis-statistical-identify-relationships/dp/178862730X/ref=sr_1_294?keywords=data+analysis&qid=1671164689&sr=8-294,"Packt Publishing (January 31, 2018)"
Data and Analytics Strategy for Business: Unlock Data Assets and Increase Innovation with a Results-Driven Data Strategy,4.6,https://www.amazon.com/Data-Analytics-Strategy-Business-Results-Driven/dp/1398606057/ref=sr_1_293?keywords=data+analysis&qid=1671164689&sr=8-293,"Kogan Page; 1st edition (June 28, 2022)"
POWER BI FOR BEGINNERS 2022: A SIMPLE AND DIRECT GUIDE TO DATA ANALYSIS USING POWER BI,4.4,https://www.amazon.com/POWER-BI-BEGINNERS-2022-ANALYSIS/dp/B09Z94XBVK/ref=sr_1_292?keywords=data+analysis&qid=1671164689&sr=8-292,"Independently published (April 30, 2022)"
"Accelerated Testing: Statistical Models, Test Plans, and Data Analysis (Wiley Series in Probability and Statistics)",4.5,https://www.amazon.com/Accelerated-Testing-Statistical-Probability-Statistics/dp/0471522775/ref=sr_1_291?keywords=data+analysis&qid=1671164689&sr=8-291,"Wiley-Interscience; 1st edition (February 1, 1990)"
Analysis of Economic Data,4.0,https://www.amazon.com/Analysis-Economic-Data-Gary-Koop/dp/1118472535/ref=sr_1_290?keywords=data+analysis&qid=1671164689&sr=8-290,"Wiley; 4th edition (September 23, 2013)"
Approximation Theory and Algorithms for Data Analysis (Texts in Applied Mathematics Book 68),4.5,https://www.amazon.com/Approximation-Algorithms-Analysis-Applied-Mathematics-ebook/dp/B07QQV29K7/ref=sr_1_288?keywords=data+analysis&qid=1671164689&sr=8-288,"Springer; 1st ed. 2018 edition (December 14, 2018)"
Spreadsheet Modeling and Decision Analysis: A Practical Introduction to Business Analytics (MindTap Course List),4.4,https://www.amazon.com/Spreadsheet-Modeling-Decision-Analysis-Introduction/dp/0357132092/ref=sr_1_287?keywords=data+analysis&qid=1671164689&sr=8-287,"Cengage Learning; 9th edition (September 28, 2021)"
Probability and Computing: Randomization and Probabilistic Techniques in Algorithms and Data Analysis,4.5,https://www.amazon.com/Probability-Computing-Randomization-Probabilistic-Techniques/dp/110715488X/ref=sr_1_286?keywords=data+analysis&qid=1671164689&sr=8-286,"Cambridge University Press; 2nd edition (July 3, 2017)"
The Algorithm Design Manual (Texts in Computer Science),4.5,https://www.amazon.com/Algorithm-Design-Manual-Computer-Science/dp/3030542556/ref=sr_1_285?keywords=data+analysis&qid=1671164689&sr=8-285,"Springer; 3rd ed. 2020 edition (October 6, 2020)"
"Data Structures and Algorithm Analysis in C++, Third Edition (Dover Books on Computer Science)",4.3,https://www.amazon.com/Structures-Algorithm-Analysis-Computer-Science/dp/048648582X/ref=sr_1_284?keywords=data+analysis&qid=1671164689&sr=8-284,"Dover Publications; Third edition (September 14, 2011)"
Guerrilla Data Analysis Using Microsoft Excel: 2nd Edition Covering Excel 2010/2013,4.5,https://www.amazon.com/Guerrilla-Analysis-Using-Microsoft-Excel/dp/1615470336/ref=sr_1_283?keywords=data+analysis&qid=1671164689&sr=8-283,"Holy Macro! Books; Second Edition, Second edition (May 1, 2015)"
"Learning the Pandas Library: Python Tools for Data Munging, Analysis, and Visual",4.2,https://www.amazon.com/Learning-Pandas-Library-Munging-Analysis/dp/153359824X/ref=sr_1_282?keywords=data+analysis&qid=1671164689&sr=8-282,"CreateSpace Independent Publishing Platform; 1st edition (June 1, 2016)"
Data Analysis with Open Source Tools: A Hands-On Guide for Programmers and Data Scientists,4.3,https://www.amazon.com/Data-Analysis-Source-Tools-Hands/dp/0596802358/ref=sr_1_281?keywords=data+analysis&qid=1671164689&sr=8-281,"O'Reilly Media; 1st edition (December 14, 2010)"
The Art of Data Analysis: How to Answer Almost Any Question Using Basic Statistics,4.7,https://www.amazon.com/Art-Data-Analysis-Question-Statistics/dp/1118411315/ref=sr_1_279?keywords=data+analysis&qid=1671164689&sr=8-279,"Wiley; 1st edition (May 13, 2013)"
Malware Analysis and Detection Engineering: A Comprehensive Approach to Detect and Analyze Modern Malware,4.7,https://www.amazon.com/Malware-Analysis-Detection-Engineering-Comprehensive/dp/1484261925/ref=sr_1_314?keywords=data+analysis&qid=1671164699&sr=8-314,"Apress; 1st ed. edition (September 23, 2020)"
Spatial Analysis with R,5.0,https://www.amazon.com/Spatial-Analysis-Statistics-Visualization-Computational/dp/0367860856/ref=sr_1_310?keywords=data+analysis&qid=1671164699&sr=8-310,"CRC Press; 2nd edition (September 1, 2020)"
R Graphics Cookbook: Practical Recipes for Visualizing Data,4.5,https://www.amazon.com/Graphics-Cookbook-Practical-Recipes-Visualizing/dp/1491978600/ref=sr_1_313?keywords=data+analysis&qid=1671164699&sr=8-313,"O'Reilly Media; 2nd edition (November 30, 2018)"
A History of Data Visualization and Graphic Communication,4.6,https://www.amazon.com/History-Data-Visualization-Graphic-Communication/dp/0674975235/ref=sr_1_309?keywords=data+analysis&qid=1671164699&sr=8-309,"Harvard University Press; Illustrated edition (June 8, 2021)"
Adjustment Computations: Spatial Data Analysis,4.5,https://www.amazon.com/Adjustment-Computations-Spatial-Data-Analysis/dp/1119385989/ref=sr_1_311?keywords=data+analysis&qid=1671164699&sr=8-311,"Wiley; 6th edition (October 23, 2017)"
"Microsoft Office 365 for Beginners: 12 Books In 1. The Ultimate Guide to Master the Microsoft Suite the Quick & Easy Way | Including Excel, Word, PowerPoint, OneNote, OneDrive, Outlook, Teams and More",4.9,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A047927126Q0MP82R5ZQK&qualifier=1671164699&id=1792140535860055&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BMT47B9L%2Fref%3Dsr_1_317_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164699%26sr%3D8-317-spons%26psc%3D1,;
Practical Finite Element Simulations with SOLIDWORKS 2022: An illustrated guide to performing static analysis with SOLIDWORKS Simulation,5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A05632463SELRF5Q9ML9K&qualifier=1671164699&id=1792140535860055&widgetName=sp_mtf&url=%2FPractical-Finite-Element-Simulations-SOLIDWORKS%2Fdp%2F1801819920%2Fref%3Dsr_1_315_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164699%26sr%3D8-315-spons%26psc%3D1,"Packt Publishing (February 14, 2022)"
DATA ANALYTICS: A Comprehensive Beginner’s Guide To Learn About The Realms Of Data Analytics From A-Z,4.2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A080573117BYE1RBQRH8U&qualifier=1671164699&id=1792140535860055&widgetName=sp_mtf&url=%2FDATA-ANALYTICS-Comprehensive-Beginners-Analytics%2Fdp%2FB087L36G1T%2Fref%3Dsr_1_316_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1671164699%26sr%3D8-316-spons%26psc%3D1,"Independently published (April 26, 2020)"
Data Analysis in High Energy Physics: A Practical Guide to Statistical Methods,4.8,https://www.amazon.com/Data-Analysis-High-Energy-Physics-ebook/dp/B00EYBOPY8/ref=sr_1_302?keywords=data+analysis&qid=1671164699&sr=8-302,"Wiley-VCH; 1st edition (August 30, 2013)"
Longitudinal Data Analysis,4.9,https://www.amazon.com/Longitudinal-Data-Analysis-Donald-Hedeker/dp/0471420271/ref=sr_1_301?keywords=data+analysis&qid=1671164699&sr=8-301,"Wiley-Interscience; 1st edition (April 7, 2006)"
"The Definitive Guide to DAX: Business Intelligence for Microsoft Power BI, SQL Server Analysis Services, and Excel Second Edition (Business Skills)",4.7,https://www.amazon.com/Definitive-Guide-DAX-intelligence-Microsoft/dp/1509306978/ref=sr_1_304?keywords=data+analysis&qid=1671164699&sr=8-304,"Microsoft Press; 2nd edition (July 2, 2019)"
Statistical Analysis of Network Data with R (Use R!),4.7,https://www.amazon.com/Statistical-Analysis-Network-Data-Use/dp/3030441288/ref=sr_1_303?keywords=data+analysis&qid=1671164699&sr=8-303,"Springer; 2nd ed. 2020 edition (June 3, 2020)"
